/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_36_549.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_36_549.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_36_549.jpg,0,0,0,7.289372
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_36_654.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_36_654.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_36_654.jpg,0,0,0,7.214552
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_36_758.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_36_758.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_36_758.jpg,0,0,0,7.125757
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_36_868.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_36_868.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_36_868.jpg,0,0,0,7.052577
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_36_982.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_36_982.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_36_982.jpg,0,0.3429421,0,7.321288
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_37_095.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_37_095.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_37_095.jpg,0,0.683532,0,7.928069
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_37_210.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_37_210.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_37_210.jpg,0,1,0,9.152952
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_37_323.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_37_323.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_37_323.jpg,0,1,0,10.48847
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_37_435.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_37_435.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_37_435.jpg,0,1,0,11.68786
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/center_2017_06_13_16_38_37_541.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/left_2017_06_13_16_38_37_541.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/dirt_curve1/IMG/right_2017_06_13_16_38_37_541.jpg,0,1,0,12.39216
