/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_20_956.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_20_956.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_20_956.jpg,0,0,0,5.369993E-05
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_023.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_023.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_023.jpg,0,0,0,5.350434E-05
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_095.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_095.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_095.jpg,0,0,0,5.387327E-05
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_166.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_166.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_166.jpg,0,0,0,5.396747E-05
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_235.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_235.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_235.jpg,0,0,0,5.381984E-05
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_306.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_306.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_306.jpg,0,0.1112611,0,0.07934257
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_372.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_372.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_372.jpg,0,0.311628,0,0.2143605
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_442.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_442.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_442.jpg,0,0.518574,0,0.4570135
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_514.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_514.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_514.jpg,0,0.7095931,0,1.075921
/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/center_2017_06_12_19_04_21_597.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/left_2017_06_12_19_04_21_597.jpg,/Users/anvaysrivastava/Developer/udacity/sdc/CarND-Behavioral-Cloning-P3/manual_data/IMG/right_2017_06_12_19_04_21_597.jpg,0,0.9859141,0,1.95133
